selling_price,year,km_driven,owner,fuel_CNG,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual
1100000,2019,30000,1,False,True,False,False,False,False,True,False,False,True
715000,2015,35000,1,False,True,False,False,False,False,True,False,False,True
370000,2013,90000,1,False,False,False,False,True,False,True,False,False,True
175000,2007,80000,2,False,True,False,False,False,False,True,False,False,True
1000000,1998,35000,2,False,False,False,False,True,False,True,False,True,False
92800,2013,25000,2,False,False,False,False,True,False,True,False,False,True
291000,2014,90000,1,False,True,False,False,False,False,True,False,False,True
92800,2013,25000,2,False,False,False,False,True,False,True,False,False,True
350000,2016,20000,1,False,False,False,False,True,False,True,False,False,True
65000,1998,60000,3,False,False,False,False,True,True,False,False,False,True
650000,2015,58000,1,False,True,False,False,False,False,True,False,False,True
350000,2014,40000,1,False,False,False,False,True,True,False,False,False,True
75000,2005,70000,2,False,False,False,False,True,False,True,False,False,True
440000,2012,70000,1,False,True,False,False,False,True,False,False,False,True
270000,2013,60000,1,False,False,False,False,True,False,True,False,False,True
1150000,2014,135000,1,False,True,False,False,False,True,False,False,False,True
238000,2015,70000,1,False,False,False,False,True,True,False,False,False,True
1100000,2013,40000,2,False,False,False,False,True,False,True,False,True,False
1200000,2015,75000,2,False,True,False,False,False,True,False,False,False,True
260000,2010,150000,1,False,True,False,False,False,False,True,False,False,True
350000,2012,140000,3,False,True,False,False,False,False,True,False,False,True
480000,2015,70000,1,False,True,False,False,False,False,True,False,False,True
345000,2012,137250,2,False,True,False,False,False,False,True,False,False,True
500000,2013,110000,2,False,True,False,False,False,False,True,False,False,True
595000,2017,27000,1,False,False,False,False,True,True,False,False,False,True
1295000,2019,9000,1,False,True,False,False,False,True,False,False,False,True
1350000,2019,5400,0,False,True,False,False,False,True,False,False,False,True
541000,2020,1000,0,False,False,False,False,True,True,False,False,False,True
515000,2018,16000,1,False,False,False,False,True,True,False,False,False,True
894999,2019,13000,0,False,True,False,False,False,True,False,False,False,True
325000,2012,47000,1,False,True,False,False,False,True,False,False,False,True
925000,2018,22000,1,False,False,False,False,True,False,True,False,False,True
844999,2017,30000,1,False,False,False,False,True,False,True,False,False,True
925000,2018,20000,1,False,False,False,False,True,False,True,False,False,True
300000,2013,60000,1,False,True,False,False,False,False,True,False,False,True
650000,2008,75000,2,False,False,False,False,True,False,True,False,False,True
175000,2010,64000,1,False,False,False,False,True,True,False,False,False,True
325000,2015,80000,1,False,True,False,False,False,False,True,False,False,True
600000,2017,90000,1,False,True,False,False,False,False,True,False,False,True
700000,2018,30000,1,False,False,False,False,True,False,True,False,False,True
95000,2003,120000,2,False,False,False,False,True,False,True,False,True,False
490000,2019,20000,1,False,False,False,False,True,True,False,False,False,True
380000,2013,100000,1,False,True,False,False,False,False,True,False,False,True
550000,2018,31000,1,False,False,False,False,True,True,False,False,False,True
225000,2013,47000,1,False,False,False,False,True,True,False,False,False,True
570000,2018,11200,1,False,False,False,False,True,False,True,False,False,True
305000,2018,35000,1,False,False,False,False,True,True,False,False,False,True
240000,2010,50000,1,False,False,False,True,False,True,False,False,False,True
700000,2015,55000,1,False,True,False,False,False,True,False,False,False,True
288000,2018,20000,1,False,False,False,False,True,True,False,False,False,True
800000,2017,75000,1,False,True,False,False,False,True,False,False,False,True
430000,2017,93000,1,False,False,False,False,True,True,False,False,False,True
195000,2009,57000,2,False,True,False,False,False,True,False,False,False,True
325000,2014,30000,1,False,False,False,False,True,True,False,False,False,True
450000,2013,73000,1,False,True,False,False,False,True,False,False,False,True
630000,2016,65000,1,False,True,False,False,False,True,False,False,False,True
250000,2009,62000,2,False,False,False,False,True,True,False,False,False,True
135000,2007,85000,1,False,False,False,False,True,True,False,False,False,True
110000,2010,73000,1,False,False,False,False,True,False,True,False,False,True
350000,2012,55000,1,False,True,False,False,False,True,False,False,False,True
240000,2016,5800,2,False,False,False,False,True,False,True,False,False,True
350000,2009,350000,1,False,True,False,False,False,False,True,False,False,True
600000,2018,30000,1,False,False,False,False,True,False,True,False,False,True
750000,2018,20000,1,False,True,False,False,False,False,True,False,False,True
270000,2018,20000,1,False,False,False,False,True,False,True,False,False,True
90000,2007,100000,2,False,False,False,False,True,False,True,False,False,True
350000,2013,65000,1,False,False,False,False,True,False,True,False,False,True
285000,2013,90000,2,False,True,False,False,False,False,True,False,False,True
665000,2011,267000,2,False,True,False,False,False,False,True,False,False,True
175000,2005,250000,2,False,True,False,False,False,False,True,False,False,True
350000,2011,140000,2,False,True,False,False,False,False,True,False,False,True
1225000,2018,22000,1,False,False,False,False,True,True,False,False,True,False
285000,2010,60000,2,False,False,False,False,True,True,False,False,False,True
1000000,2018,28635,1,False,False,False,False,True,True,False,False,False,True
780000,2018,32114,1,False,True,False,False,False,True,False,False,False,True
300000,2014,82000,2,False,False,False,False,True,True,False,False,False,True
160000,2006,95149,2,False,False,False,False,True,True,False,False,False,True
625000,2018,68458,1,False,False,False,False,True,True,False,False,False,True
265000,2010,42000,1,False,False,False,False,True,False,True,False,False,True
515000,2014,90000,2,False,True,False,False,False,False,True,False,False,True
210000,2016,30000,1,False,False,False,False,True,False,True,False,False,True
140000,2009,80000,2,False,False,False,False,True,False,True,False,False,True
940000,2015,128000,1,False,True,False,False,False,False,True,False,False,True
750000,2013,80000,1,False,True,False,False,False,False,True,False,False,True
610000,2016,100000,1,False,True,False,False,False,False,True,False,False,True
450000,2015,50000,1,False,True,False,False,False,False,True,False,False,True
409999,2012,56000,1,False,True,False,False,False,False,True,False,False,True
100000,2018,21302,1,False,False,False,False,True,False,True,False,False,True
650000,2016,100000,1,False,True,False,False,False,False,True,False,False,True
650000,2017,80000,1,False,True,False,False,False,False,True,False,False,True
150000,2010,105546,1,False,False,False,False,True,False,True,False,False,True
500000,2018,10000,1,False,False,False,False,True,False,True,False,False,True
1000000,2012,80000,2,False,True,False,False,False,False,True,False,False,True
340000,2013,35000,1,False,False,False,False,True,False,True,False,False,True
800000,2019,11240,1,False,False,False,False,True,False,True,False,False,True
1010000,2013,120000,1,False,True,False,False,False,False,True,False,False,True
350000,2011,120000,3,False,True,False,False,False,False,True,False,False,True
595000,2016,70000,1,False,True,False,False,False,False,True,False,False,True
700000,2014,130000,3,False,True,False,False,False,False,True,False,False,True
265000,2019,40000,1,False,False,False,False,True,False,True,False,False,True
320000,2015,60000,2,False,False,False,False,True,False,True,False,False,True
310000,2011,110000,1,False,False,False,False,True,False,True,False,False,True
700000,2014,130000,1,False,True,False,False,False,False,True,False,False,True
130000,2009,80000,2,False,False,False,False,True,False,True,False,False,True
150000,2009,120000,2,False,True,False,False,False,False,True,False,False,True
300000,2015,104000,2,False,True,False,False,False,False,True,False,False,True
150000,2011,100000,2,False,False,False,False,True,False,True,False,False,True
120000,2003,132343,2,False,False,False,False,True,False,True,False,False,True
950000,2016,90000,2,False,True,False,False,False,False,True,False,False,True
100000,2007,60000,2,False,False,False,False,True,False,True,False,False,True
450000,2015,76000,1,False,True,False,False,False,False,True,False,False,True
30000,2004,60000,3,False,False,False,False,True,False,True,False,False,True
200000,2009,30000,2,False,False,False,False,True,False,True,False,False,True
250000,2010,96000,2,False,True,False,False,False,False,True,False,False,True
1300000,2018,10000,1,False,True,False,False,False,False,True,False,False,True
425000,2017,36000,1,False,True,False,False,False,True,False,False,False,True
550000,2017,12997,1,False,True,False,False,False,True,False,False,False,True
500000,2017,40000,1,False,False,False,False,True,False,True,False,True,False
1150000,2018,26430,1,False,True,False,False,False,True,False,False,False,True
475000,2015,24600,1,False,False,False,False,True,True,False,False,False,True
260000,2011,28481,1,False,False,False,False,True,True,False,False,False,True
350000,2013,100000,1,False,False,False,False,True,False,True,False,False,True
750000,2013,41988,1,False,True,False,False,False,True,False,False,False,True
180000,2009,30375,1,False,False,False,False,True,True,False,False,False,True
350000,2017,7658,1,False,False,False,False,True,True,False,False,True,False
611000,2017,34400,1,False,True,False,False,False,True,False,False,False,True
325000,2017,18500,1,False,False,False,False,True,True,False,False,False,True
280000,2015,26134,1,False,False,False,False,True,True,False,False,False,True
300000,2014,28942,1,False,False,False,False,True,True,False,False,True,False
711000,2012,53600,1,False,True,False,False,False,True,False,False,False,True
851000,2015,53652,1,False,True,False,False,False,True,False,False,False,True
260000,2011,52895,1,False,True,False,False,False,True,False,False,False,True
550000,2013,42324,2,False,True,False,False,False,True,False,False,False,True
1044999,2016,65000,1,False,True,False,False,False,True,False,False,False,True
550000,2012,60236,1,False,True,False,False,False,True,False,False,False,True
210000,2014,70000,2,False,False,False,False,True,False,True,False,False,True
210000,2014,70000,3,False,False,False,False,True,False,True,False,False,True
290000,2009,100000,2,False,True,False,False,False,False,True,False,False,True
250999,2008,110000,1,False,True,False,False,False,False,True,False,False,True
600000,2019,10300,1,False,False,False,False,True,False,True,False,False,True
270000,2014,120000,2,False,True,False,False,False,False,True,False,False,True
550000,2012,142000,1,False,True,False,False,False,False,True,False,False,True
800000,2017,25000,1,False,True,False,False,False,False,True,False,False,True
500000,2020,5000,1,False,False,False,False,True,False,True,False,False,True
535000,2016,52600,1,False,True,False,False,False,False,True,False,False,True
396000,2016,28643,1,False,False,False,False,True,True,False,False,False,True
600000,2014,50000,1,False,True,False,False,False,False,True,False,False,True
575000,2019,30000,1,False,False,False,False,True,True,False,False,False,True
520000,2020,5000,1,False,False,False,False,True,False,True,False,False,True
1400000,2018,30000,1,False,True,False,False,False,False,True,False,True,False
600000,2018,7600,1,False,False,False,False,True,False,True,False,True,False
195000,2013,47253,1,False,True,False,False,False,True,False,False,False,True
281000,2015,4432,2,False,False,False,False,True,True,False,False,True,False
75000,2010,110000,2,False,False,False,False,True,False,True,False,False,True
400000,2014,25000,1,False,False,False,False,True,False,True,False,False,True
93000,2009,70000,2,False,True,False,False,False,False,True,False,False,True
560000,2016,68523,1,False,False,False,False,True,True,False,False,False,True
400000,2019,5000,1,False,False,False,False,True,False,True,False,False,True
459999,2018,40000,1,False,False,False,False,True,False,True,False,False,True
450000,2017,43000,1,False,True,False,False,False,False,True,False,False,True
88000,2010,80251,2,True,False,False,False,False,True,False,False,False,True
250000,2010,34500,2,False,False,False,False,True,False,True,False,False,True
22000,2000,42743,3,False,False,False,False,True,True,False,False,False,True
130000,2013,93900,2,False,True,False,False,False,False,True,False,False,True
79000,2004,80000,1,False,False,False,False,True,False,True,False,False,True
120000,2012,110000,1,False,True,False,False,False,False,True,False,False,True
1700000,2011,100000,2,False,True,False,False,False,False,True,False,True,False
300000,2012,25000,1,False,True,False,False,False,False,True,False,False,True
300000,2012,25000,1,False,True,False,False,False,False,True,False,False,True
145000,2009,25000,1,False,False,False,False,True,False,True,False,False,True
3200000,2019,20000,1,False,True,False,False,False,False,True,False,True,False
240000,2013,10000,1,False,False,False,False,True,False,True,False,False,True
700000,2018,30000,1,False,True,False,False,False,False,True,False,False,True
145000,2010,110000,2,False,False,False,False,True,False,True,False,False,True
535000,2014,80000,2,False,True,False,False,False,False,True,False,False,True
420000,2016,21000,1,False,False,False,False,True,False,True,False,False,True
350000,2016,20000,1,False,False,False,False,True,False,True,False,False,True
550000,2015,32000,1,False,True,False,False,False,False,True,False,False,True
750000,2007,180000,1,False,True,False,False,False,False,True,False,False,True
198000,2012,70000,2,False,True,False,False,False,False,True,False,False,True
420000,2013,50000,1,False,True,False,False,False,False,True,False,False,True
420000,2013,50000,1,False,True,False,False,False,False,True,False,False,True
195000,2004,120000,1,False,True,False,False,False,False,True,False,False,True
150000,2012,55766,2,False,False,False,False,True,False,True,False,False,True
275000,2011,40000,2,False,False,False,False,True,False,True,False,False,True
65000,2001,60000,3,False,False,False,False,True,False,True,False,False,True
200000,2008,50000,1,False,False,False,False,True,False,True,False,False,True
250000,2010,110000,2,False,True,False,False,False,False,True,False,False,True
450000,2013,1000,2,False,True,False,False,False,True,False,False,False,True
590000,2018,26350,1,False,True,False,False,False,True,False,False,False,True
225000,2012,110000,2,False,False,False,False,True,False,True,False,False,True
225000,2015,68745,1,False,True,False,False,False,True,False,False,False,True
165000,2006,132000,1,False,False,False,False,True,False,True,False,False,True
860000,2019,35000,1,False,True,False,False,False,False,True,False,False,True
900000,2016,47000,1,False,True,False,False,False,False,True,False,False,True
182000,2013,100000,1,False,True,False,False,False,False,True,False,False,True
100000,2010,80000,1,False,True,False,False,False,False,True,False,False,True
100000,2006,40000,2,False,False,False,False,True,False,True,False,False,True
375000,2017,27289,1,False,False,False,False,True,True,False,False,True,False
525000,2018,10980,1,False,False,False,False,True,True,False,False,True,False
320000,2016,24662,1,False,False,False,False,True,True,False,False,False,True
525000,2013,37000,1,False,True,False,False,False,True,False,False,False,True
650000,2014,28245,1,False,True,False,False,False,True,False,False,False,True
575000,2017,27005,1,False,True,False,False,False,True,False,False,False,True
355000,2014,39227,1,False,False,False,False,True,True,False,False,False,True
470000,2016,31367,1,False,True,False,False,False,True,False,False,False,True
221000,2008,35008,1,False,False,False,False,True,True,False,False,False,True
195000,2009,27005,1,False,False,False,False,True,True,False,False,False,True
85000,2001,86000,2,False,False,False,False,True,False,True,False,False,True
400000,2013,50000,1,False,True,False,False,False,False,True,False,False,True
650000,2017,20000,1,False,True,False,False,False,False,True,False,False,True
400000,2010,50000,1,False,False,False,False,True,False,True,False,False,True
295000,2012,80000,2,False,True,False,False,False,False,True,False,False,True
60000,2006,135000,4,False,False,False,True,False,False,True,False,False,True
110000,2003,120000,3,False,True,False,False,False,False,True,False,False,True
550000,2015,113600,1,False,True,False,False,False,False,True,False,False,True
190000,2008,70000,3,False,False,False,False,True,False,True,False,False,True
861999,2018,20000,1,False,True,False,False,False,True,False,False,False,True
782000,2018,14000,1,False,False,False,False,True,True,False,False,False,True
836000,2018,26000,1,False,True,False,False,False,True,False,False,False,True
696000,2016,138925,1,False,False,False,False,True,True,False,False,False,True
596000,2016,121764,1,False,True,False,False,False,True,False,False,False,True
612000,2016,105429,1,False,False,False,False,True,True,False,False,False,True
114999,2015,35000,1,False,False,False,False,True,False,True,False,False,True
340000,2017,60000,1,False,True,False,False,False,False,True,False,False,True
550000,2020,5000,1,False,False,False,False,True,False,True,False,False,True
114999,2008,70000,3,False,False,False,False,True,False,True,False,False,True
105000,2000,80000,1,False,False,False,False,True,False,True,False,False,True
890000,2019,20000,1,False,True,False,False,False,False,True,False,False,True
715000,2019,8000,1,False,False,False,False,True,False,True,False,False,True
525000,2014,54000,2,False,False,False,False,True,True,False,False,False,True
735000,2012,55300,1,False,True,False,False,False,True,False,False,True,False
495000,2016,11958,1,False,False,False,False,True,True,False,False,False,True
1025000,2017,9000,1,False,False,False,False,True,True,False,False,False,True
750000,2015,70000,1,False,True,False,False,False,False,True,False,False,True
600000,2013,120000,1,False,True,False,False,False,False,True,False,False,True
475000,2014,23122,2,False,False,False,False,True,True,False,False,False,True
80000,2007,58000,2,False,False,False,False,True,True,False,False,False,True
325000,2013,62200,1,False,True,False,False,False,True,False,False,False,True
1470000,2014,34000,2,False,True,False,False,False,True,False,False,True,False
350000,2015,53000,2,False,True,False,False,False,False,True,False,False,True
2800000,2013,49000,1,False,True,False,False,False,True,False,False,True,False
210000,2017,15000,2,False,False,False,False,True,True,False,False,False,True
349000,2012,44500,2,False,True,False,False,False,True,False,False,False,True
450000,2013,50000,1,False,False,False,False,True,False,True,False,False,True
1150000,2013,53000,1,False,True,False,False,False,True,False,False,True,False
210000,2009,63500,1,False,False,False,False,True,True,False,False,True,False
4500000,2018,9800,1,False,False,False,False,True,True,False,False,True,False
825000,2017,13599,1,False,False,False,False,True,True,False,False,True,False
2750000,2017,13000,1,False,True,False,False,False,False,True,False,True,False
160000,2012,110000,1,False,True,False,False,False,False,True,False,False,True
550000,2014,100000,2,False,True,False,False,False,False,True,False,False,True
95000,2006,110000,3,False,False,False,False,True,False,True,False,False,True
725000,2014,90000,2,False,True,False,False,False,False,True,False,False,True
670000,2019,17000,1,False,False,False,False,True,False,True,False,False,True
65000,2008,140000,1,False,False,False,False,True,False,True,False,False,True
500000,2015,50000,2,False,True,False,False,False,False,True,False,False,True
600000,2017,53000,1,False,False,False,False,True,False,True,False,False,True
350000,2017,70000,2,False,False,False,False,True,False,True,False,False,True
200000,2012,70000,2,False,True,False,False,False,False,True,False,False,True
110000,2008,154000,3,False,True,False,False,False,False,True,False,False,True
150000,2012,80000,1,False,False,False,False,True,False,True,False,False,True
75000,2003,110000,2,False,True,False,False,False,False,True,False,False,True
350000,2013,90000,2,False,True,False,False,False,False,True,False,False,True
1700000,2018,15000,1,False,True,False,False,False,False,True,False,False,True
890000,2011,86000,2,False,True,False,False,False,False,True,False,True,False
500000,2014,120000,1,False,True,False,False,False,False,True,False,False,True
600000,2019,5200,1,False,False,False,False,True,False,True,False,False,True
99000,2010,60000,2,False,False,False,False,True,False,True,False,False,True
235000,2011,46000,1,False,False,False,False,True,False,True,False,False,True
75000,2006,40000,2,False,False,False,False,True,False,True,False,False,True
600000,2014,90000,2,False,True,False,False,False,False,True,False,False,True
1000000,2019,25000,2,False,True,False,False,False,False,True,False,False,True
390000,2012,90000,1,False,True,False,False,False,False,True,False,False,True
600000,2015,70000,1,False,True,False,False,False,False,True,False,False,True
600000,2017,70000,2,False,False,False,False,True,False,True,False,False,True
730000,2019,35000,2,False,True,False,False,False,False,True,False,False,True
450000,2017,12700,1,False,False,False,False,True,False,True,False,True,False
250000,2011,80000,1,False,True,False,False,False,False,True,False,False,True
1400000,2018,20000,1,False,True,False,False,False,False,True,False,False,True
300000,2018,20000,1,False,False,False,False,True,False,True,False,False,True
800000,2017,19000,1,False,False,False,False,True,False,True,False,False,True
125000,2009,95000,2,False,True,False,False,False,False,True,False,False,True
2600000,2019,9500,1,False,True,False,False,False,False,True,False,True,False
300000,2012,50000,1,False,False,False,False,True,False,True,False,False,True
295000,2012,90000,1,False,True,False,False,False,False,True,False,False,True
650000,2013,45839,1,False,False,False,False,True,True,False,False,False,True
200000,2010,74510,1,False,False,False,False,True,True,False,False,False,True
130000,2009,87293,1,False,False,False,False,True,True,False,False,False,True
250000,2012,156040,1,False,True,False,False,False,True,False,False,False,True
400000,2004,93415,1,False,True,False,False,False,True,False,False,False,True
430000,2017,101159,1,False,False,False,False,True,True,False,False,False,True
170000,2015,80000,2,False,False,False,False,True,False,True,False,False,True
450000,2019,12000,1,False,False,False,False,True,False,True,False,False,True
350000,2013,90000,1,False,False,False,False,True,False,True,False,False,True
130000,2011,68519,1,False,False,False,False,True,True,False,False,False,True
180000,2012,55130,1,False,True,False,False,False,True,False,False,False,True
475000,2014,65239,1,False,False,False,False,True,True,False,False,False,True
470000,2015,58182,1,False,False,False,False,True,True,False,False,False,True
200000,2012,91245,1,False,True,False,False,False,True,False,False,False,True
650000,2013,102989,1,False,True,False,False,False,True,False,False,False,True
400000,2010,50000,1,False,False,False,False,True,False,True,False,False,True
100000,2000,120000,1,False,False,False,False,True,False,True,False,False,True
409999,2014,90000,1,False,True,False,False,False,False,True,False,False,True
640000,2018,25000,1,False,True,False,False,False,False,True,False,False,True
160000,2007,80000,2,False,False,False,False,True,False,True,False,False,True
182000,2013,100000,1,False,True,False,False,False,False,True,False,False,True
750000,2018,70000,1,False,True,False,False,False,False,True,False,False,True
150000,2002,50000,3,False,True,False,False,False,False,True,False,False,True
80000,2008,100000,2,False,False,False,False,True,False,True,False,False,True
240000,2016,90000,3,False,True,False,False,False,False,True,False,False,True
60000,2005,60000,3,False,False,False,False,True,False,True,False,False,True
70000,2007,120000,3,False,False,False,False,True,False,True,False,False,True
285000,2008,90000,2,False,True,False,False,False,False,True,False,True,False
350000,2015,60000,2,False,True,False,False,False,False,True,False,False,True
699000,2015,30000,2,False,True,False,False,False,False,True,False,False,True
275000,2011,108000,2,False,True,False,False,False,False,True,False,False,True
350000,2012,160000,2,False,True,False,False,False,False,True,False,False,True
135000,2006,90000,3,False,False,False,False,True,False,True,False,False,True
325000,2010,120000,3,False,True,False,False,False,False,True,False,False,True
650000,2012,102000,2,False,True,False,False,False,False,True,False,False,True
300000,2009,178000,2,False,True,False,False,False,False,True,False,False,True
1200000,2014,200000,2,False,True,False,False,False,False,True,False,False,True
450000,2012,60000,1,False,False,False,False,True,True,False,False,False,True
425000,2019,3000,1,False,False,False,False,True,False,True,False,False,True
150000,2006,75118,2,False,False,False,False,True,False,True,False,False,True
290000,2013,140000,2,False,True,False,False,False,False,True,False,False,True
335000,2014,60000,2,False,False,False,False,True,False,True,False,False,True
120000,2006,79000,4,False,False,False,False,True,True,False,False,False,True
20000,2005,25000,2,False,False,False,False,True,False,True,False,False,True
250000,2005,70000,1,False,False,False,False,True,False,True,False,False,True
120000,2008,41723,2,False,False,False,False,True,False,True,False,False,True
250000,2010,70000,1,False,False,False,False,True,False,True,False,False,True
220000,2012,70000,2,False,True,False,False,False,False,True,False,False,True
61000,2005,4637,2,False,False,False,False,True,False,True,False,False,True
620000,2016,70000,1,False,True,False,False,False,False,True,False,False,True
425000,2014,100000,2,False,True,False,False,False,False,True,False,False,True
85000,2009,120000,2,False,True,False,False,False,False,True,False,False,True
270000,2015,40000,2,False,True,False,False,False,False,True,False,False,True
180000,2009,220000,1,False,True,False,False,False,False,True,False,False,True
300000,2018,20000,1,False,False,False,False,True,False,True,False,False,True
800000,2017,19000,1,False,False,False,False,True,False,True,False,False,True
125000,2009,95000,2,False,True,False,False,False,False,True,False,False,True
450000,2017,30000,1,False,False,False,False,True,False,True,False,False,True
450000,2012,42655,1,False,True,False,False,False,False,True,False,False,True
250000,2017,43000,2,False,False,False,False,True,False,True,False,False,True
725000,2012,70000,1,False,True,False,False,False,False,True,False,False,True
250000,2010,55000,1,False,False,False,False,True,False,True,False,False,True
99000,2010,80000,2,False,True,False,False,False,False,True,False,False,True
350000,2017,55000,1,False,False,False,False,True,False,True,False,False,True
511000,2018,70000,1,False,False,False,False,True,False,True,False,False,True
300000,2012,80000,1,False,True,False,False,False,False,True,False,False,True
1100000,2010,110000,1,False,False,False,False,True,False,True,False,True,False
125000,2010,60000,3,False,False,False,False,True,False,True,False,False,True
500000,2018,30000,1,False,False,False,False,True,False,True,False,False,True
385000,2013,80000,2,False,True,False,False,False,False,True,False,False,True
350000,2012,90000,1,False,False,False,False,True,False,True,False,False,True
60000,2003,50000,1,False,False,False,False,True,False,True,False,False,True
300000,2012,50000,1,False,False,False,False,True,False,True,False,False,True
400000,2012,70000,1,False,True,False,False,False,False,True,False,False,True
550000,2014,110000,1,False,True,False,False,False,False,True,False,False,True
300000,2012,80000,2,False,False,False,False,True,False,True,False,False,True
250000,2012,156000,1,False,True,False,False,False,False,True,False,False,True
800000,2012,180000,1,False,True,False,False,False,False,True,False,False,True
300000,2018,25000,1,False,False,False,False,True,False,True,False,False,True
80000,2004,120000,1,False,False,False,False,True,False,True,False,False,True
1200000,2020,11000,1,False,True,False,False,False,False,True,False,False,True
355000,2017,40000,1,False,False,False,False,True,False,True,False,True,False
520000,2015,50000,1,False,True,False,False,False,False,True,False,False,True
500000,2012,26000,1,False,True,False,False,False,False,True,False,False,True
114999,2008,30000,1,False,False,False,False,True,False,True,False,False,True
1800000,2014,50000,1,False,True,False,False,False,False,True,False,False,True
800000,2018,20000,1,False,True,False,False,False,False,True,False,False,True
105000,2008,30000,2,False,False,False,False,True,False,True,False,False,True
135000,2011,78000,1,False,False,False,False,True,False,True,False,False,True
170000,2011,40000,2,False,False,False,False,True,False,True,False,False,True
550000,2014,100000,1,False,False,False,False,True,False,True,False,False,True
250000,2009,70000,3,False,False,False,False,True,False,True,False,False,True
650000,2014,30000,2,False,True,False,False,False,False,True,False,False,True
210000,2008,77000,3,False,False,False,False,True,False,True,False,True,False
260000,2011,150000,1,False,True,False,False,False,False,True,False,False,True
750000,2016,69000,1,False,True,False,False,False,False,True,False,False,True
1350000,2016,120000,1,False,True,False,False,False,False,True,False,True,False
220000,2012,120000,2,False,True,False,False,False,False,True,False,False,True
110000,2008,110000,2,False,False,False,False,True,False,True,False,False,True
1230000,2017,70000,1,False,True,False,False,False,False,True,False,True,False
220000,2013,110000,1,False,True,False,False,False,False,True,False,False,True
130000,2009,50000,1,False,True,False,False,False,False,True,False,False,True
330000,2012,44000,1,False,False,False,False,True,False,True,False,False,True
254999,2010,90000,2,False,False,False,False,True,False,True,False,False,True
600000,2014,50000,2,False,False,False,False,True,False,True,False,False,True
210000,2012,50000,1,False,False,False,False,True,False,True,False,False,True
300000,2014,146000,1,False,True,False,False,False,False,True,False,False,True
426000,2018,15000,1,False,False,False,False,True,False,True,False,True,False
265000,2015,60000,1,False,False,False,False,True,False,True,False,False,True
450000,2016,35000,2,False,False,False,False,True,False,True,False,False,True
480000,2012,80000,1,False,True,False,False,False,False,True,False,False,True
40000,2010,90000,1,False,False,False,False,True,False,True,False,False,True
395000,2011,70000,2,False,False,False,False,True,False,True,False,False,True
229999,2013,62000,2,False,False,False,False,True,False,True,False,False,True
875000,2018,10000,1,False,False,False,False,True,False,True,False,True,False
170000,2010,80000,4,True,False,False,False,False,False,True,False,False,True
500000,2015,35000,2,False,False,False,False,True,False,True,False,False,True
450000,2013,1000,2,False,True,False,False,False,True,False,False,False,True
3800000,2018,10000,1,False,True,False,False,False,True,False,False,True,False
1580000,2013,86000,1,False,True,False,False,False,True,False,False,True,False
4950000,2019,30000,1,False,True,False,False,False,True,False,False,True,False
535000,2016,52600,1,False,True,False,False,False,False,True,False,False,True
225000,2012,110000,2,False,False,False,False,True,False,True,False,False,True
550000,2017,19890,1,False,False,False,False,True,True,False,False,True,False
670000,2016,7104,1,False,False,False,False,True,False,False,True,False,True
625000,2015,11918,1,False,False,False,False,True,False,False,True,False,True
520000,2017,10510,1,False,False,False,False,True,True,False,False,True,False
239000,2016,41000,1,False,False,False,False,True,True,False,False,False,True
2600000,2017,47162,1,False,True,False,False,False,False,False,True,True,False
750000,2015,45974,1,False,True,False,False,False,False,False,True,False,True
229999,2012,49824,1,False,False,False,False,True,True,False,False,False,True
1300000,2013,58500,1,False,True,False,False,False,True,False,False,True,False
80000,2005,56580,1,False,False,False,False,True,True,False,False,False,True
385000,2012,52000,1,False,True,False,False,False,True,False,False,False,True
760000,2015,55340,1,False,False,False,False,True,False,False,True,False,True
600000,2017,46507,1,False,True,False,False,False,False,False,True,False,True
450000,2019,40000,1,False,False,False,False,True,False,True,False,False,True
450000,2019,40000,1,False,False,False,False,True,False,True,False,False,True
550000,2012,120000,3,False,True,False,False,False,False,True,False,False,True
200000,2013,60000,1,False,False,False,False,True,False,True,False,False,True
80000,2008,90000,2,False,False,False,False,True,False,True,False,False,True
300000,2010,250000,2,False,True,False,False,False,False,True,False,False,True
675000,2019,15000,1,False,True,False,False,False,False,True,False,False,True
260000,2017,30000,1,False,False,False,False,True,False,True,False,False,True
500000,2019,15000,1,False,False,False,False,True,False,True,False,False,True
150000,2012,55766,2,False,False,False,False,True,False,True,False,False,True
100000,2006,80000,1,False,False,False,False,True,False,True,False,False,True
70000,2001,117000,2,False,False,False,False,True,False,True,False,False,True
100000,2004,70000,1,False,False,False,False,True,False,True,False,False,True
730000,2012,110000,2,False,True,False,False,False,False,True,False,False,True
525000,2016,100000,2,False,True,False,False,False,False,True,False,False,True
525000,2016,105000,2,False,True,False,False,False,False,True,False,False,True
550000,2009,182000,3,False,True,False,False,False,False,True,False,False,True
420000,2012,95000,2,False,True,False,False,False,False,True,False,False,True
500000,2015,70000,1,False,False,False,False,True,False,True,False,False,True
165000,2009,76000,2,False,False,False,False,True,False,True,False,False,True
650000,2014,70000,2,False,True,False,False,False,False,True,False,False,True
195000,2013,46000,1,False,True,False,False,False,False,True,False,False,True
75000,1999,70000,1,False,False,False,False,True,False,True,False,False,True
100000,2005,120000,2,False,True,False,False,False,False,True,False,False,True
